"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"R617","16.2k","R_0603_1608Metric","183.800000","-172.600000","180.000000","top"
"R618","1k","R_0603_1608Metric","180.500000","-174.300000","0.000000","top"
"R701","15k","R_0603_1608Metric","192.500000","-118.600000","0.000000","top"
"R702","15k","R_0603_1608Metric","192.500000","-113.500000","0.000000","top"
"R703","15k","R_0603_1608Metric","203.500000","-111.800000","180.000000","top"
"R704","15k","R_0603_1608Metric","203.500000","-116.900000","180.000000","top"
"R705","15k","R_0603_1608Metric","189.200000","-118.600000","0.000000","top"
"R706","15k","R_0603_1608Metric","189.200000","-113.500000","0.000000","top"
"R707","15k","R_0603_1608Metric","206.800000","-111.800000","180.000000","top"
"R708","15k","R_0603_1608Metric","206.800000","-116.900000","180.000000","top"
"R709","200R","R_0603_1608Metric","192.500000","-120.300000","180.000000","top"
"R710","200R","R_0603_1608Metric","192.500000","-115.200000","180.000000","top"
"R711","200R","R_0603_1608Metric","203.500000","-113.500000","0.000000","top"
"R712","200R","R_0603_1608Metric","203.500000","-118.600000","0.000000","top"
"R713","54.9k","R_0603_1608Metric","192.500000","-122.000000","0.000000","top"
"R714","1k","R_0603_1608Metric","192.500000","-123.700000","180.000000","top"
"R715","100k","R_0603_1608Metric","189.200000","-122.000000","0.000000","top"
"R716","13k","R_0603_1608Metric","203.500000","-122.000000","180.000000","top"
"R717","16.2k","R_0603_1608Metric","206.800000","-122.000000","180.000000","top"
"R718","1k","R_0603_1608Metric","203.500000","-123.700000","0.000000","top"
"R801","15k","R_0603_1608Metric","192.500000","-169.200000","0.000000","top"
"R802","15k","R_0603_1608Metric","192.500000","-164.100000","0.000000","top"
"R803","15k","R_0603_1608Metric","203.500000","-162.400000","180.000000","top"
"R804","15k","R_0603_1608Metric","203.500000","-167.500000","180.000000","top"
"R805","15k","R_0603_1608Metric","189.200000","-169.200000","0.000000","top"
"R806","15k","R_0603_1608Metric","189.200000","-164.100000","0.000000","top"
"R807","15k","R_0603_1608Metric","206.800000","-162.400000","180.000000","top"
"R808","15k","R_0603_1608Metric","206.800000","-167.500000","180.000000","top"
"R809","200R","R_0603_1608Metric","192.500000","-170.900000","180.000000","top"
"R810","200R","R_0603_1608Metric","192.500000","-165.800000","180.000000","top"
"R811","200R","R_0603_1608Metric","203.500000","-164.100000","0.000000","top"
"R812","200R","R_0603_1608Metric","203.500000","-169.200000","0.000000","top"
